A0A139ZZA2	A0A139ZZA2_HUMAN	unreviewed	Mitogen-activated protein kinase kinase kinase 11 (Fragment)	MAP3K11	Homo sapiens (Human)	42
H0Y871	H0Y871_HUMAN	unreviewed	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (Fragment)	PIK3CB	Homo sapiens (Human)	702
K7ER95	K7ER95_HUMAN	unreviewed	Mitogen-activated protein kinase kinase kinase kinase (EC 2.7.11.1)	MAP4K1	Homo sapiens (Human)	817
B7Z7X0	B7Z7X0_HUMAN	unreviewed	cDNA FLJ51151, highly similar to Receptor-interacting serine/threonine-protein kinase 4 (EC 2.7.11.1)		Homo sapiens (Human)	721
B3KQD0	B3KQD0_HUMAN	unreviewed	cDNA FLJ90241 fis, clone NT2RM2001558, highly similar to A-kinase anchor protein 3		Homo sapiens (Human)	716
A8K6R3	A8K6R3_HUMAN	unreviewed	cDNA FLJ78247, highly similar to Homo sapiens NAD kinase, mRNA		Homo sapiens (Human)	446
B4E2K2	B4E2K2_HUMAN	unreviewed	cDNA FLJ55665, highly similar to A-kinase anchor protein 2		Homo sapiens (Human)	942
B3KUV8	B3KUV8_HUMAN	unreviewed	cDNA FLJ40730 fis, clone TKIDN2000464, highly similar to N-acetylgalactosamine kinase (EC 2.7.1.157)		Homo sapiens (Human)	207
B4DXM8	B4DXM8_HUMAN	unreviewed	cDNA FLJ60942, highly similar to Phosphatidylinositol 3-kinase regulatory subunit gamma		Homo sapiens (Human)	507
A0A024RBH0	A0A024RBH0_HUMAN	unreviewed	PCTAIRE protein kinase 2, isoform CRA_a	PCTK2 hCG_33122	Homo sapiens (Human)	523
A0A0S2Z355	A0A0S2Z355_HUMAN	unreviewed	Cyclin-dependent kinase 5 isoform 2 (Fragment)	CDK5	Homo sapiens (Human)	260
F8WBF5	F8WBF5_HUMAN	unreviewed	Dual-specificity protein kinase CLK1	CLK1	Homo sapiens (Human)	355
F5H6Z0	F5H6Z0_HUMAN	unreviewed	Cyclin-dependent kinase 17	CDK17	Homo sapiens (Human)	470
A8K4Q9	A8K4Q9_HUMAN	unreviewed	cDNA FLJ77931		Homo sapiens (Human)	917
B4DDM0	B4DDM0_HUMAN	unreviewed	Ribosomal protein S6 kinase (EC 2.7.11.1)		Homo sapiens (Human)	481
B4DMR2	B4DMR2_HUMAN	unreviewed	cDNA FLJ50582, highly similar to Cyclin-dependent kinase-like 3 (EC 2.7.11.22)		Homo sapiens (Human)	185
Q53QX9	Q53QX9_HUMAN	unreviewed	Phosphotransferase (EC 2.7.1.-) (Fragment)	HK2	Homo sapiens (Human)	573
Q99886	Q99886_HUMAN	unreviewed	Receptor tyrosine kinase (Fragment)	RET	Homo sapiens (Human)	44
C9J124	C9J124_HUMAN	unreviewed	Kinase (EC 2.7.-.-) (Fragment)	IP6K2	Homo sapiens (Human)	140
Q00182	Q00182_HUMAN	unreviewed	Oncogene tyrosine protein kinase receptor (Fragment)	trk2	Homo sapiens (Human)	118
Q5QPD4	Q5QPD4_HUMAN	unreviewed	Aurora kinase A (Fragment)	AURKA	Homo sapiens (Human)	271
Q5DNC5	Q5DNC5_HUMAN	unreviewed	Ser/thr protein kinase Emk1/MARK2 isoform EMK1C (Fragment)		Homo sapiens (Human)	61
Q5U0C9	Q5U0C9_HUMAN	unreviewed	Mitogen-activated protein kinase kinase kinase 7		Homo sapiens (Human)	606
B2R757	B2R757_HUMAN	unreviewed	cDNA, FLJ93294, highly similar to Homo sapiens phosphorylase kinase, gamma 1 (muscle) (PHKG1), mRNA		Homo sapiens (Human)	387
A0A024QZU1	A0A024QZU1_HUMAN	unreviewed	Eukaryotic translation initiation factor 2-alpha kinase 1, isoform CRA_a	EIF2AK1 hCG_2008663	Homo sapiens (Human)	630
A0A0S2Z4Z8	A0A0S2Z4Z8_HUMAN	unreviewed	Receptor-interacting serine-threonine kinase 2 isoform 1 (Fragment)	RIPK2	Homo sapiens (Human)	540
A0A087WVT9	A0A087WVT9_HUMAN	unreviewed	Nucleoside diphosphate kinase (EC 2.7.4.6)	NME4	Homo sapiens (Human)	153
F8W9W0	F8W9W0_HUMAN	unreviewed	Ephrin type-A receptor 5	EPHA5	Homo sapiens (Human)	874
A0A087WVK0	A0A087WVK0_HUMAN	unreviewed	Dual-specificity protein kinase CLK1	CLK1	Homo sapiens (Human)	454
Q16779	Q16779_HUMAN	unreviewed	Hexokinase III (EC 2.7.1.1) (Fragment)	HK3	Homo sapiens (Human)	51
C3W981	C3W981_HUMAN	unreviewed	Spleen tyrosine kinase	SYK	Homo sapiens (Human)	335
Q5XKD4	Q5XKD4_HUMAN	unreviewed	Cyclin-dependent kinase 5, regulatory subunit 2 (P39)	CDK5R2	Homo sapiens (Human)	367
B7ZBF6	B7ZBF6_HUMAN	unreviewed	Serine/threonine-protein kinase Chk2 (Fragment)	CHEK2	Homo sapiens (Human)	298
E9PBE1	E9PBE1_HUMAN	unreviewed	Protein kinase C zeta type	PRKCZ	Homo sapiens (Human)	347
Q8N619	Q8N619_HUMAN	unreviewed	Cyclin-dependent kinase 5, regulatory subunit 1 (P35)	CDK5R1	Homo sapiens (Human)	307
B4DEL4	B4DEL4_HUMAN	unreviewed	cDNA FLJ52122, moderately similar to Creatine kinase, ubiquitous mitochondrial (EC 2.7.3.2)		Homo sapiens (Human)	117
B3KQV3	B3KQV3_HUMAN	unreviewed	cDNA PSEC0253 fis, clone NT2RP3003368, highly similar to Homo sapiens phosphatidylinositol-4-phosphate 5-kinase, type II, gamma (PIP5K2C), mRNA		Homo sapiens (Human)	265
G1UI41	G1UI41_HUMAN	unreviewed	Kinase D-interacting substrate of 220 kDa (Fragment)	KIDINS220	Homo sapiens (Human)	168
A3R6R8	A3R6R8_HUMAN	unreviewed	Type II cAMP-dependent regulatory protein kinase beta (Fragment)	PRKAR2B	Homo sapiens (Human)	35
B4DK07	B4DK07_HUMAN	unreviewed	cDNA FLJ58004, highly similar to Cell cycle-related kinase (EC 2.7.11.22)		Homo sapiens (Human)	139
A0A0S2Z451	A0A0S2Z451_HUMAN	unreviewed	Phosphoenolpyruvate carboxykinase 2 isoform 2	PCK2	Homo sapiens (Human)	497
B3KP31	B3KP31_HUMAN	unreviewed	cDNA FLJ31047 fis, clone HSYRA2000424, highly similar to Carbohydrate kinase-like protein (EC 2.7.1.-)		Homo sapiens (Human)	478
A0A024R976	A0A024R976_HUMAN	unreviewed	Ethanolamine kinase 2, isoform CRA_a	ETNK2 hCG_16413	Homo sapiens (Human)	394
B7Z9D2	B7Z9D2_HUMAN	unreviewed	cDNA FLJ53617, moderately similar to Proto-oncogene tyrosine-protein kinase FGR (EC 2.7.10.2)		Homo sapiens (Human)	121
M0R2L7	M0R2L7_HUMAN	unreviewed	Kinase (EC 2.7.-.-)	ITPKC	Homo sapiens (Human)	50
B4DMN4	B4DMN4_HUMAN	unreviewed	cDNA FLJ60128, highly similar to Microtubule-associatedserine/threonine-protein kinase 1 (EC 2.7.11.1)		Homo sapiens (Human)	725
B4DQW1	B4DQW1_HUMAN	unreviewed	cDNA FLJ60811, highly similar to Dual specificitytyrosine-phosphorylation-regulated kinase 4 (EC 2.7.12.1)		Homo sapiens (Human)	157
H7BXS4	H7BXS4_HUMAN	unreviewed	Calcium/calmodulin-dependent protein kinase type II subunit beta	CAMK2B	Homo sapiens (Human)	362
B4DEU5	B4DEU5_HUMAN	unreviewed	cDNA FLJ53723, highly similar to L-fucose kinase (EC 2.7.1.52)		Homo sapiens (Human)	180
Q59GN5	Q59GN5_HUMAN	unreviewed	MAP kinase-interacting serine/threonine kinase 2 variant (Fragment)		Homo sapiens (Human)	208
C9JNA8	C9JNA8_HUMAN	unreviewed	Kinase (EC 2.7.-.-)	IP6K1	Homo sapiens (Human)	274
B5BU32	B5BU32_HUMAN	unreviewed	Thymidine kinase (EC 2.7.1.21)	TK1	Homo sapiens (Human)	234
B3KNQ7	B3KNQ7_HUMAN	unreviewed	cDNA FLJ30173 fis, clone BRACE2000969, highly similar to 6-phosphofructokinase, liver type (EC 2.7.1.11)		Homo sapiens (Human)	367
Q5H9Q5	Q5H9Q5_HUMAN	unreviewed	Putative uncharacterized protein DKFZp781N0293	DKFZp781N0293	Homo sapiens (Human)	496
O15094	O15094_HUMAN	unreviewed	Choline kinase like protein (Fragment)		Homo sapiens (Human)	52
Q5DNC6	Q5DNC6_HUMAN	unreviewed	Ser/thr protein kinase Emk1/MARK2 isoform EMK1A (Fragment)		Homo sapiens (Human)	41
M4Q009	M4Q009_HUMAN	unreviewed	Phosphotransferase (EC 2.7.1.-) (Fragment)	GCK	Homo sapiens (Human)	51
A0A090N8Y0	A0A090N8Y0_HUMAN	unreviewed	Thiamin pyrophosphokinase 1	TPK1 tcag7.508	Homo sapiens (Human)	243
D3JEN4	D3JEN4_HUMAN	unreviewed	Dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4 (Fragment)	DYRK4	Homo sapiens (Human)	59
A8K2S4	A8K2S4_HUMAN	unreviewed	Non-specific serine/threonine protein kinase (EC 2.7.11.1)		Homo sapiens (Human)	745
A8K0W0	A8K0W0_HUMAN	unreviewed	cDNA FLJ75465, highly similar to Homo sapiens CLICK III mRNA		Homo sapiens (Human)	460
B2R9L6	B2R9L6_HUMAN	unreviewed	cDNA, FLJ94450, highly similar to Homo sapiens cyclin-dependent kinase 9 (CDC2-related kinase) (CDK9), mRNA		Homo sapiens (Human)	372
Q99609	Q99609_HUMAN	unreviewed	Hexokinase 1 (EC 2.7.1.1) (Fragment)	HK1-tc	Homo sapiens (Human)	90
G0XYE8	G0XYE8_HUMAN	unreviewed	Ceramide kinase-like isoform 23		Homo sapiens (Human)	128
B7Z1G6	B7Z1G6_HUMAN	unreviewed	Non-specific serine/threonine protein kinase (EC 2.7.11.1)		Homo sapiens (Human)	571
B4E2R5	B4E2R5_HUMAN	unreviewed	cDNA FLJ50368, moderately similar to Tyrosine-protein kinase JAK3 (EC 2.7.10.2)		Homo sapiens (Human)	147
X6R8H3	X6R8H3_HUMAN	unreviewed	Serine/threonine-protein kinase Sgk2	SGK2	Homo sapiens (Human)	358
B7Z274	B7Z274_HUMAN	unreviewed	Mitogen-activated protein kinase (EC 2.7.11.24)		Homo sapiens (Human)	197
B4DDP8	B4DDP8_HUMAN	unreviewed	cDNA FLJ55953, highly similar to ADP-dependent glucokinase (EC 2.7.1.147)		Homo sapiens (Human)	416
B4DKP2	B4DKP2_HUMAN	unreviewed	cDNA FLJ54362, highly similar to Serine/threonine-protein kinase Duet (EC 2.7.11.1)		Homo sapiens (Human)	489
Q53FH6	Q53FH6_HUMAN	unreviewed	Mitogen-activated protein kinase kinase 1 interacting protein 1 variant (Fragment)		Homo sapiens (Human)	124
Q15523	Q15523_HUMAN	unreviewed	Serine/threonine protein kinase		Homo sapiens (Human)	479
B2R8Z2	B2R8Z2_HUMAN	unreviewed	cDNA, FLJ94129, highly similar to Homo sapiens mitogen-activated protein kinase-activated protein kinase 3 (MAPKAPK3), mRNA		Homo sapiens (Human)	382
Q8NFJ3	Q8NFJ3_HUMAN	unreviewed	Testis-specific kinase-1 (Fragment)		Homo sapiens (Human)	158
B4DH12	B4DH12_HUMAN	unreviewed	cDNA FLJ60514, highly similar to Fructosamine-3-kinase (EC 2.7.1.-)		Homo sapiens (Human)	202
B3KMM5	B3KMM5_HUMAN	unreviewed	cDNA FLJ11491 fis, clone HEMBA1001921, highly similar to Mitogen-activated protein kinase kinase kinase kinase 3 (EC 2.7.11.1)		Homo sapiens (Human)	168
C9JB09	C9JB09_HUMAN	unreviewed	Calcium/calmodulin-dependent protein kinase type 1B (Fragment)	PNCK	Homo sapiens (Human)	224
B3KUZ9	B3KUZ9_HUMAN	unreviewed	cDNA FLJ40997 fis, clone UTERU2016147, highly similar to Serine/threonine-protein kinase ULK2 (EC 2.7.11.1)		Homo sapiens (Human)	952
B4DWX2	B4DWX2_HUMAN	unreviewed	cDNA FLJ53935, highly similar to Homeodomain-interacting protein kinase 4 (EC 2.7.11.1)		Homo sapiens (Human)	581
B2RA52	B2RA52_HUMAN	unreviewed	cDNA, FLJ94700, highly similar to Homo sapiens interleukin-1 receptor-associated kinase 3 (IRAK3), mRNA		Homo sapiens (Human)	596
B7Z388	B7Z388_HUMAN	unreviewed	cDNA FLJ56564, highly similar to Mitogen-activated protein kinase kinase kinase kinase 4 (EC 2.7.11.1)		Homo sapiens (Human)	1279
B4E0I7	B4E0I7_HUMAN	unreviewed	cDNA FLJ54773, highly similar to MAP kinase-interactingserine/threonine-protein kinase 2 (EC 2.7.11.1)		Homo sapiens (Human)	405
C9JRM0	C9JRM0_HUMAN	unreviewed	Kinase (EC 2.7.-.-)	IP6K2	Homo sapiens (Human)	151
O14943	O14943_HUMAN	unreviewed	Phosphofructokinase-P (Fragment)	PFK-P	Homo sapiens (Human)	412
B4DJP1	B4DJP1_HUMAN	unreviewed	cDNA FLJ50403, highly similar to Calcium/calmodulin-dependent protein kinase type 1B (EC 2.7.11.17)		Homo sapiens (Human)	221
Q15516	Q15516_HUMAN	unreviewed	Tyrosine kinase		Homo sapiens (Human)	600
E7EN07	E7EN07_HUMAN	unreviewed	Receptor protein serine/threonine kinase (EC 2.7.11.30)	ACVRL1	Homo sapiens (Human)	329
H0YCW3	H0YCW3_HUMAN	unreviewed	Phosphatidylinositol 4-kinase beta (Fragment)	PI4KB	Homo sapiens (Human)	183
C9J8F6	C9J8F6_HUMAN	unreviewed	Creatine kinase U-type, mitochondrial (Fragment)	CKMT1A	Homo sapiens (Human)	148
Q9Y6B5	Q9Y6B5_HUMAN	unreviewed	PAK2		Homo sapiens (Human)	540
E7EWQ5	E7EWQ5_HUMAN	unreviewed	Microtubule-associated serine/threonine-protein kinase 4	MAST4	Homo sapiens (Human)	2444
B4DM34	B4DM34_HUMAN	unreviewed	cDNA FLJ60687, highly similar to Mitogen-activated protein kinase kinase kinase7-interacting protein 3		Homo sapiens (Human)	304
Q499L9	Q499L9_HUMAN	unreviewed	Serine/threonine protein kinase MST4	MST4	Homo sapiens (Human)	416
B4DIG8	B4DIG8_HUMAN	unreviewed	cDNA FLJ59535, highly similar to Homo sapiens CaM kinase-like vesicle-associated (CAMKV), mRNA		Homo sapiens (Human)	427
Q64FY6	Q64FY6_HUMAN	unreviewed	Cyclin-dependent kinase 8	CDK8	Homo sapiens (Human)	164
B4E307	B4E307_HUMAN	unreviewed	cDNA FLJ57830, highly similar to Serine/threonine-protein kinase SMG1 (EC 2.7.11.1)		Homo sapiens (Human)	141
B2MXE3	B2MXE3_HUMAN	unreviewed	Anaplastic lymphoma kinase (Fragment)	ALK	Homo sapiens (Human)	20
Q59F73	Q59F73_HUMAN	unreviewed	Beta adrenergic receptor kinase 1 variant (Fragment)		Homo sapiens (Human)	360
K9J960	K9J960_HUMAN	unreviewed	AMP-activated protein kinase alpha-2 subunit variant 2	PRKAA2	Homo sapiens (Human)	32
Q3MS92	Q3MS92_HUMAN	unreviewed	Dominant-negative kinase-deficient Brutons tyrosine kinase isoform 6 (Fragment)	BTK kinase deficient isoform 6	Homo sapiens (Human)	208
B7Z7J1	B7Z7J1_HUMAN	unreviewed	cDNA FLJ56265, highly similar to Serine/threonine-protein kinase 32C (EC 2.7.11.1)		Homo sapiens (Human)	499
D7PBN4	D7PBN4_HUMAN	unreviewed	SLC45A3-BRAF fusion protein		Homo sapiens (Human)	329
A4D1L4	A4D1L4_HUMAN	unreviewed	Nuclear interacting partner of anaplastic lymphoma kinase (ALK)	NIPA tcag7.1154	Homo sapiens (Human)	481
M4PS76	M4PS76_HUMAN	unreviewed	Phosphotransferase (EC 2.7.1.-) (Fragment)	GCK	Homo sapiens (Human)	71
W8DYI2	W8DYI2_HUMAN	unreviewed	Receptor protein serine/threonine kinase (EC 2.7.11.30)	TGFBR2	Homo sapiens (Human)	319
L7RRS0	L7RRS0_HUMAN	unreviewed	Phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 alpha	PIK3C2A	Homo sapiens (Human)	1686
C9J536	C9J536_HUMAN	unreviewed	Kinase (EC 2.7.-.-) (Fragment)	IP6K2	Homo sapiens (Human)	130
B4E0E2	B4E0E2_HUMAN	unreviewed	cDNA FLJ60205, highly similar to Tyrosine-protein kinase ZAP-70 (EC 2.7.10.2)		Homo sapiens (Human)	185
A0A0S2Z513	A0A0S2Z513_HUMAN	unreviewed	A kinase anchor protein 10 isoform 2	AKAP10	Homo sapiens (Human)	403
H0Y9N6	H0Y9N6_HUMAN	unreviewed	Phosphotransferase (EC 2.7.1.-) (Fragment)	HK3	Homo sapiens (Human)	131
Q86YK3	Q86YK3_HUMAN	unreviewed	Kinase/transmembrane domain fusion protein (Fragment)	STK4/SLC36AL fusion	Homo sapiens (Human)	256
B5BUC0	B5BUC0_HUMAN	unreviewed	Glycogen synthase kinase-3 beta (Fragment)	GSK3B	Homo sapiens (Human)	420
Q92991	Q92991_HUMAN	unreviewed	Calcium/calmodulin-dependent protein kinase II delta E (Fragment)		Homo sapiens (Human)	130
B4DHE1	B4DHE1_HUMAN	unreviewed	cDNA FLJ61257, highly similar to Ribosomal protein S6 kinase delta-1 (EC 2.7.11.1)		Homo sapiens (Human)	660
C9JME8	C9JME8_HUMAN	unreviewed	Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform (Fragment)	PHKG1	Homo sapiens (Human)	117
B4DES4	B4DES4_HUMAN	unreviewed	cDNA FLJ59184, highly similar to Dual specificity protein kinase CLK3 (EC 2.7.12.1)		Homo sapiens (Human)	134
B7Z4H4	B7Z4H4_HUMAN	unreviewed	cDNA FLJ61315, highly similar to Membrane-associated guanylate kinase, WW andPDZ domain-containing protein 2		Homo sapiens (Human)	1253
B3KWB3	B3KWB3_HUMAN	unreviewed	cDNA FLJ42720 fis, clone BRAMY4000095, highly similar to Receptor tyrosine-protein kinase erbB-3 (EC 2.7.10.1)		Homo sapiens (Human)	583
H0YJK0	H0YJK0_HUMAN	unreviewed	Creatine kinase B-type (Fragment)	CKB	Homo sapiens (Human)	90
B4DH08	B4DH08_HUMAN	unreviewed	cDNA FLJ56980, highly similar to Cyclin-dependent kinase-like 2 (EC 2.7.11.22)		Homo sapiens (Human)	570
B4E1E2	B4E1E2_HUMAN	unreviewed	cDNA FLJ61530, highly similar to Hepatocyte growth factor-regulated tyrosine kinase substrate		Homo sapiens (Human)	661
N0E650	N0E650_HUMAN	unreviewed	Casein kinase II subunit beta (CK II beta) (Fragment)	CSNK2B	Homo sapiens (Human)	78
D1MI96	D1MI96_HUMAN	unreviewed	Galactokinase (EC 2.7.1.6) (Fragment)	GALK	Homo sapiens (Human)	63
B4DXU2	B4DXU2_HUMAN	unreviewed	cDNA FLJ58809, highly similar to Dual specificitytyrosine-phosphorylation-regulated kinase 1B (EC 2.7.12.1)		Homo sapiens (Human)	374
X5D9P2	X5D9P2_HUMAN	unreviewed	MAP/microtubule affinity-regulating kinase 1 isoform A	MARK1	Homo sapiens (Human)	9
B3KRS6	B3KRS6_HUMAN	unreviewed	cDNA FLJ34842 fis, clone NT2NE2011033, highly similar to Serine/threonine-protein kinase 25 (EC 2.7.11.1)		Homo sapiens (Human)	349
Q8WYJ5	Q8WYJ5_HUMAN	unreviewed	Protein kinase C inhibitor-2		Homo sapiens (Human)	128
B4DPH2	B4DPH2_HUMAN	unreviewed	cDNA FLJ51923, highly similar to Cyclin-dependent kinase inhibitor 1B		Homo sapiens (Human)	147
B2R928	B2R928_HUMAN	unreviewed	Mitogen-activated protein kinase kinase kinase kinase (EC 2.7.11.1)		Homo sapiens (Human)	846
B5BUF9	B5BUF9_HUMAN	unreviewed	Thymidine kinase (EC 2.7.1.21) (Fragment)	TK1	Homo sapiens (Human)	234
Q6ZWA5	Q6ZWA5_HUMAN	unreviewed	cDNA FLJ41384 fis, clone BRCAN2014602, moderately similar to DIACYLGLYCEROL KINASE, ZETA (EC 2.7.1.107)		Homo sapiens (Human)	258
Q9UMI3	Q9UMI3_HUMAN	unreviewed	Putative phosphatidylinositol 3-kinase regulatory gamma subunit (P13-Kinase P55 gamma subunit) (Fragment)		Homo sapiens (Human)	58
B4DYR0	B4DYR0_HUMAN	unreviewed	cDNA FLJ53448, highly similar to LIM domain kinase 2 (EC 2.7.11.1)		Homo sapiens (Human)	484
E9PDN7	E9PDN7_HUMAN	unreviewed	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform (Fragment)	PIK3CG	Homo sapiens (Human)	182
Q8NG69	Q8NG69_HUMAN	unreviewed	GCK family kinase (Fragment)	MINK	Homo sapiens (Human)	19
B3KT70	B3KT70_HUMAN	unreviewed	cDNA FLJ37767 fis, clone BRHIP2024911, highly similar to Homo sapiens hexokinase domain containing 1 (HKDC1), mRNA		Homo sapiens (Human)	917
Q8WTZ9	Q8WTZ9_HUMAN	unreviewed	Similar to phosphofructokinase, platelet (Fragment)		Homo sapiens (Human)	447
A4D151	A4D151_HUMAN	unreviewed	Similar to Dual specificity protein kinase CLK2 (CDC like kinase 2)	LOC402468 tcag7.1259	Homo sapiens (Human)	413
Q562E6	Q562E6_HUMAN	unreviewed	Conserved helix-loop-helix ubiquitous kinase	CHUK	Homo sapiens (Human)	745
F8VBW7	F8VBW7_HUMAN	unreviewed	Male germ cell-associated kinase retina-specific isoform (Fragment)	MAK	Homo sapiens (Human)	52
W8DXU8	W8DXU8_HUMAN	unreviewed	Receptor protein serine/threonine kinase (EC 2.7.11.30)	TGFBR2	Homo sapiens (Human)	461
Q59FR4	Q59FR4_HUMAN	unreviewed	Calcium/calmodulin-dependent protein kinase I variant (Fragment)		Homo sapiens (Human)	138
C9JES6	C9JES6_HUMAN	unreviewed	Calcium/calmodulin-dependent protein kinase type 1 (Fragment)	CAMK1	Homo sapiens (Human)	122
Q59FD4	Q59FD4_HUMAN	unreviewed	Hexokinase 1 isoform HKI variant (Fragment)		Homo sapiens (Human)	949
Q9UJ34	Q9UJ34_HUMAN	unreviewed	Homo sapiens partial putative protein kinase ERK3 (Fragment)		Homo sapiens (Human)	113
B7Z3V9	B7Z3V9_HUMAN	unreviewed	cDNA FLJ54490, highly similar to Protein kinase C gamma type (EC 2.7.11.13)		Homo sapiens (Human)	512
Q6QNY5	Q6QNY5_HUMAN	unreviewed	UDP-N-acetylglucosamine-2-epimerase / N-acetylmannosamine kinase	GNE	Homo sapiens (Human)	722
B3KXY9	B3KXY9_HUMAN	unreviewed	cDNA FLJ46359 fis, clone TESTI4049786, highly similar to Hexokinase-1 (EC 2.7.1.1)		Homo sapiens (Human)	952
A0A140VKG0	A0A140VKG0_HUMAN	unreviewed	Testis tissue sperm-binding protein Li 77m		Homo sapiens (Human)	553
B1APG0	B1APG0_HUMAN	unreviewed	cAMP-dependent protein kinase catalytic subunit beta (Fragment)	PRKACB	Homo sapiens (Human)	206
B4DE94	B4DE94_HUMAN	unreviewed	cDNA FLJ57707, highly similar to Ketosamine-3-kinase (EC 2.7.1.-)		Homo sapiens (Human)	282
Q572P0	Q572P0_HUMAN	unreviewed	Tyrosine-protein kinase BTK isoform (Lacking exon 14) (Fragment)	BTK	Homo sapiens (Human)	51
Q4G1A8	Q4G1A8_HUMAN	unreviewed	CAMK2D protein (Fragment)	CAMK2D	Homo sapiens (Human)	344
B4E350	B4E350_HUMAN	unreviewed	cDNA FLJ50375, highly similar to Serine/threonine-protein kinase RIO3 (EC 2.7.11.1)		Homo sapiens (Human)	263
Q59FC3	Q59FC3_HUMAN	unreviewed	G protein-coupled receptor kinase interactor 1 variant (Fragment)		Homo sapiens (Human)	774
A0A0U1RQV4	A0A0U1RQV4_HUMAN	unreviewed	Rho-associated protein kinase 1	ROCK1	Homo sapiens (Human)	1137
Q71UK5	Q71UK5_HUMAN	unreviewed	Tyrosine kinase pp60c-src (Fragment)	SRC	Homo sapiens (Human)	68
Q5TBG1	Q5TBG1_HUMAN	unreviewed	Serine/threonine-protein kinase Nek6 (Fragment)	NEK6	Homo sapiens (Human)	207
B7Z8G6	B7Z8G6_HUMAN	unreviewed	cDNA FLJ58893, highly similar to Serine/threonine-protein kinase 38-like (EC 2.7.11.1)		Homo sapiens (Human)	129
B4DKQ6	B4DKQ6_HUMAN	unreviewed	cDNA FLJ54269, highly similar to Docking protein 2 (Downstream of tyrosine kinase 2)		Homo sapiens (Human)	258
B4E0G1	B4E0G1_HUMAN	unreviewed	cDNA FLJ56279, highly similar to Casein kinase I isoform delta (EC 2.7.11.1)		Homo sapiens (Human)	358
Q9H8B3	Q9H8B3_HUMAN	unreviewed	cDNA FLJ13792 fis, clone THYRO1000072, weakly similar to MYOSIN LIGHT CHAIN KINASE, SMOOTH MUSCLE AND NON-MUSCLE ISOZYMES (EC 2.7.1.117)		Homo sapiens (Human)	442
F5H4F6	F5H4F6_HUMAN	unreviewed	Serine/threonine-protein kinase MARK2 (Fragment)	MARK2	Homo sapiens (Human)	161
Q8NFE2	Q8NFE2_HUMAN	unreviewed	Testis specific kinase-1 (Fragment)		Homo sapiens (Human)	45
B7Z8T0	B7Z8T0_HUMAN	unreviewed	cDNA FLJ56198, highly similar to Serine/threonine-protein kinase PCTAIRE-1 (EC 2.7.11.22)		Homo sapiens (Human)	601
A0A0S2Z345	A0A0S2Z345_HUMAN	unreviewed	Receptor protein serine/threonine kinase (EC 2.7.11.30) (Fragment)	ACVR1	Homo sapiens (Human)	443
F5GZ00	F5GZ00_HUMAN	unreviewed	Calcium/calmodulin-dependent protein kinase kinase 2	CAMKK2	Homo sapiens (Human)	343
A0A126LB17	A0A126LB17_HUMAN	unreviewed	Ganciclovir kinase	U69	Homo sapiens (Human)	562
B4DJZ0	B4DJZ0_HUMAN	unreviewed	cDNA FLJ58191, highly similar to Homo sapiens phosphatidylinositol 4-kinase type 2 beta (PI4K2B), mRNA		Homo sapiens (Human)	385
A0PJF8	A0PJF8_HUMAN	unreviewed	RPS6KA4 protein (Fragment)	RPS6KA4	Homo sapiens (Human)	556
A0A0S2Z4C0	A0A0S2Z4C0_HUMAN	unreviewed	Phosphoenolpyruvate carboxykinase 2 isoform 3 (Fragment)	PCK2	Homo sapiens (Human)	203
E2I6G1	E2I6G1_HUMAN	unreviewed	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha isoform variant (EC 2.7.1.153) (Fragment)	PIK3CA	Homo sapiens (Human)	40
A0A0J9YXB6	A0A0J9YXB6_HUMAN	unreviewed	Rhodopsin kinase (EC 2.7.11.14) (G protein-coupled receptor kinase 1) (Fragment)	GRK1	Homo sapiens (Human)	207
Q6FG98	Q6FG98_HUMAN	unreviewed	STK17B protein	STK17B	Homo sapiens (Human)	372
B4DQQ3	B4DQQ3_HUMAN	unreviewed	cDNA FLJ56861, highly similar to Dual specificity testis-specific protein kinase 1 (EC 2.7.12.1)		Homo sapiens (Human)	544
Q9UMU1	Q9UMU1_HUMAN	unreviewed	JAK familiy tyrosine protein kinase (Fragment)	hJak3S	Homo sapiens (Human)	55
Q3MS91	Q3MS91_HUMAN	unreviewed	Dominant-negative kinase-deficient Brutons tyrosine kinase isoform 7 (Fragment)	BTK kinase deficient isoform 7	Homo sapiens (Human)	58
B9EIS4	B9EIS4_HUMAN	unreviewed	Rhodopsin kinase (EC 2.7.11.14) (G protein-coupled receptor kinase 1)	GRK1	Homo sapiens (Human)	563
E2I6F4	E2I6F4_HUMAN	unreviewed	Serine/threonine-protein kinase B-raf variant (EC 2.7.11.1) (Fragment)	BRAF	Homo sapiens (Human)	100
B2RAP9	B2RAP9_HUMAN	unreviewed	cDNA, FLJ95044, highly similar to Homo sapiens interleukin-1 receptor-associated kinase 4 (IRAK4), mRNA		Homo sapiens (Human)	460
Q9UN47	Q9UN47_HUMAN	unreviewed	Frameshifted pyruvate kinase M2 (Fragment)		Homo sapiens (Human)	47
